job_name,GB_type,element,system,distance,path,structure_file,num_atoms,formula,volume,density,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,energy_eV,energy_per_atom_eV,incar,incar_system,incar_encut,incar_ediff,incar_ediffg,incar_ispin,incar_ismear,incar_sigma,incar_nsw,incar_ibrion,incar_isif,incar_prec,incar_lreal,incar_gga,potcar_symbols,potcar_nelectrons_map,potcar_total_nelectrons,parse_errors
T2-Al-Al-34-d-0.63,T2,Al,Al-34-d-0.63,0.63,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-34-d-0.63,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.01685512,-7.68776336125,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-34-d-0.63""}",Al-34-d-0.63,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-35-d-0.63,T2,Al,Al-35-d-0.63,0.63,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-35-d-0.63,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.0183912,-7.6877873625,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-35-d-0.63""}",Al-35-d-0.63,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-36-d-1.39,T2,Al,Al-36-d-1.39,1.39,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-36-d-1.39,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.07613228,-7.688689566875,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-36-d-1.39""}",Al-36-d-1.39,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-37-d-1.39,T2,Al,Al-37-d-1.39,1.39,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-37-d-1.39,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.07555028,-7.688680473125,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-37-d-1.39""}",Al-37-d-1.39,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-38-d-2.12,T2,Al,Al-38-d-2.12,2.12,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-38-d-2.12,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.13175548,-7.689558679375,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-38-d-2.12""}",Al-38-d-2.12,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-39-d-2.12,T2,Al,Al-39-d-2.12,2.12,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-39-d-2.12,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.13572964,-7.689620775625,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-39-d-2.12""}",Al-39-d-2.12,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-40-d-2.77,T2,Al,Al-40-d-2.77,2.77,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-40-d-2.77,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.12475883,-7.68944935671875,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-40-d-2.77""}",Al-40-d-2.77,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-41-d-2.77,T2,Al,Al-41-d-2.77,2.77,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-41-d-2.77,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.12645936,-7.6894759275,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-41-d-2.77""}",Al-41-d-2.77,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-42-d-3.50,T2,Al,Al-42-d-3.50,3.5,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-42-d-3.50,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.1392555,-7.6896758671875,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-42-d-3.50""}",Al-42-d-3.50,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-43-d-3.50,T2,Al,Al-43-d-3.50,3.5,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-43-d-3.50,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.13560285,-7.68961879453125,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-43-d-3.50""}",Al-43-d-3.50,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-44-d-4.19,T2,Al,Al-44-d-4.19,4.19,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-44-d-4.19,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.0399381,-7.6881240328125,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-44-d-4.19""}",Al-44-d-4.19,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-45-d-4.19,T2,Al,Al-45-d-4.19,4.19,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-45-d-4.19,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.04232272,-7.6881612925,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-45-d-4.19""}",Al-45-d-4.19,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-46-d-4.86,T2,Al,Al-46-d-4.86,4.86,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-46-d-4.86,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.08186737,-7.68877917765625,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-46-d-4.86""}",Al-46-d-4.86,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-47-d-4.86,T2,Al,Al-47-d-4.86,4.86,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-47-d-4.86,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.05516704,-7.688361985,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-47-d-4.86""}",Al-47-d-4.86,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-48-d-5.58,T2,Al,Al-48-d-5.58,5.58,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-48-d-5.58,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.11067961,-7.68922936890625,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-48-d-5.58""}",Al-48-d-5.58,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-49-d-5.58,T2,Al,Al-49-d-5.58,5.58,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-49-d-5.58,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.1135162,-7.689273690625,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-49-d-5.58""}",Al-49-d-5.58,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-50-d-6.29,T2,Al,Al-50-d-6.29,6.29,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-50-d-6.29,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.0519814,-7.688312209375,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-50-d-6.29""}",Al-50-d-6.29,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-51-d-6.29,T2,Al,Al-51-d-6.29,6.29,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-51-d-6.29,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.05221418,-7.6883158465625,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-51-d-6.29""}",Al-51-d-6.29,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-52-d-6.97,T2,Al,Al-52-d-6.97,6.97,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-52-d-6.97,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.04092914,-7.6881395178125,"{""ALGO"": ""Fast"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-52-d-6.97""}",Al-52-d-6.97,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
T2-Al-Al-53-d-6.97,T2,Al,Al-53-d-6.97,6.97,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/T2/Al/Al-53-d-6.97,CONTCAR,64,Ti63 Al1,1105.3570633764582,4.570794862528288,5.088765,9.739025,22.303587,90.0,90.0,90.0,-492.03844429,-7.68810069203125,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Al-53-d-6.97""}",Al-53-d-6.97,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Al"", ""Ti""]","{""Ti"": 4.0, ""Al"": 3.0}",255.0,
C1-Cu-Cu-25-d-0.00,C1,Cu,Cu-25-d-0.00,0.0,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/C1/Cu/Cu-25-d-0.00,CONTCAR,52,Ti51 Cu1,915.1478097085853,4.544901682286401,5.088765,5.495746,32.722931,90.0,90.0,90.0,-397.98422726,-7.653542831923077,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Cu-25-d-0.00""}",Cu-25-d-0.00,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Cu"", ""Ti""]","{""Ti"": 4.0, ""Cu"": 11.0}",215.0,
C1-Cu-Cu-26-d-0.00,C1,Cu,Cu-26-d-0.00,0.0,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/C1/Cu/Cu-26-d-0.00,CONTCAR,52,Ti51 Cu1,915.1478097085853,4.544901682286401,5.088765,5.495746,32.722931,90.0,90.0,90.0,-397.98297087,-7.653518670576923,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Cu-26-d-0.00""}",Cu-26-d-0.00,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Cu"", ""Ti""]","{""Ti"": 4.0, ""Cu"": 11.0}",215.0,
C1-Cu-Cu-27-d-1.38,C1,Cu,Cu-27-d-1.38,1.38,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/C1/Cu/Cu-27-d-1.38,CONTCAR,52,Ti51 Cu1,915.1478097085853,4.544901682286401,5.088765,5.495746,32.722931,90.0,90.0,90.0,-398.08475629,-7.6554760825,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Cu-27-d-1.38""}",Cu-27-d-1.38,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Cu"", ""Ti""]","{""Ti"": 4.0, ""Cu"": 11.0}",215.0,
C1-Cu-Cu-28-d-1.38,C1,Cu,Cu-28-d-1.38,1.38,/mnt/e/OneDrive/TiGB-Project/Data/SegregationProfile/C1/Cu/Cu-28-d-1.38,CONTCAR,52,Ti51 Cu1,915.1478097085853,4.544901682286401,5.088765,5.495746,32.722931,90.0,90.0,90.0,-398.08711841,-7.6555215078846155,"{""ALGO"": ""Normal"", ""AMIX"": 0.01, ""BMIX"": 0.0001, ""EDIFF"": 0.0001, ""EDIFFG"": -0.02, ""ENCUT"": 450.0, ""GGA"": ""Pe"", ""IBRION"": 2, ""ISIF"": 2, ""ISMEAR"": 1, ""ISPIN"": 1, ""ISTART"": 0, ""KPAR"": 4, ""LORBIT"": 10, ""LPLANE"": false, ""LREAL"": ""Auto"", ""NCORE"": 4, ""NELM"": 120, ""NSIM"": 1, ""NSW"": 60, ""PREC"": ""Accurate"", ""SIGMA"": 0.2, ""SYSTEM"": ""Cu-28-d-1.38""}",Cu-28-d-1.38,450.0,0.0001,-0.02,1,1,0.2,60,2,2,Accurate,Auto,Pe,"[""Ti"", ""Cu"", ""Ti""]","{""Ti"": 4.0, ""Cu"": 11.0}",215.0,
